id,categoria,nombre_norma,articulo,enunciado,importacion_fichero_id,pagina_origen
526,NUMERO_SIMPLE,Ley 9/2017,310,"Señale la opción CORRECTA. Según el artículo 310 de la Ley 9/2017, de 8 de noviembre, de contratos del sector público, con relación al régimen de contratación para actividades docentes:",,
527,NUMERO_SIMPLE,Ley 9/2017,326,"Señale la opción CORRECTA. Según el artículo 326 de la Ley 9/2017, de 8 de noviembre, de contratos del sector público, con relación a las mesas de contratación:",,
539,NUMERO_SIMPLE,Ley 19/2013,3,"Señale la opción INCORRECTA. En cumplimiento de lo previsto en la Ley 19/2013, de 9 de diciembre, de transparencia, acceso a la información pública y buen gobierno, y de la Ley 1/2022, de 13 de abril, de la Generalitat, de transparencia y buen gobierno de la Comunitat Valenciana, las entidades privadas deberán cumplir las obligaciones de publicidad activa recogidas en el capítulo II del título I de la Ley 19/2013, de 9 de diciembre:",,
540,NUMERO_SIMPLE,Ley 1/2022,35,"Señale la opción CORRECTA. Según el artículo 35 de la Ley 1/2022, de 13 de abril, de la Generalitat, de Transparencia y Buen Gobierno de la Comunitat Valenciana, resultan competentes para la resolución del procedimiento de acceso a la información pública:",,
542,NUMERO_SIMPLE,Ley 25/2018,14,"Según el artículo 14 de la Ley 25/2018, de 10 de diciembre, de la Generalitat, reguladora de la actividad de los grupos de interés de la Comunitat Valenciana, ¿cuál de los siguientes no es un mecanismo de control y fiscalización de la información aportada por los grupos de interés inscritos en el registro?",,
550,NUMERO_SIMPLE,Ley 4/2021,56,"Señale la opción CORRECTA. El artículo 56 de la Ley 4/2021, de 16 de abril, de la Generalitat, de la Función Pública Valenciana, obliga a que disponga de un registro de personal a:",,
555,NUMERO_SIMPLE,Ley 4/2021,191,"Según el artículo 191 la Ley 4/2021, de 16 de abril, de la Generalitat, de la Función Pública Valenciana, ¿cuál de los siguientes se incluye como foro de participación institucional para el diálogo social?",,
558,NUMERO_SIMPLE,Real Decreto Legislativo 2/2015,3,"De acuerdo con el Real Decreto Legislativo 2/2015, de 23 de octubre, por el que se aprueba el texto refundido de la Ley del Estatuto de los Trabajadores ¿cuál de las siguientes fuentes ocupa el último lugar en el orden de aplicación establecido en el artículo 3?",,
567,NUMERO_SIMPLE,Ley 1/2015,50,"Señale la afirmación CORRECTA. De acuerdo con el artículo 50 de la Ley 1/2015, de Hacienda Pública, del Sector Público Instrumental y de Subvenciones, las generaciones de crédito sólo podrán realizarse cuando se hayan efectuado los correspondientes ingresos que las justifican. No obstante, podrán realizarse una vez efectuado el reconocimiento del derecho o cuando exista un compromiso firme de aportación como consecuencia de:",,
572,NUMERO_SIMPLE,Ley 1/2015,64,"A los efectos de la Ley 1/2015, 6 de febrero, de Hacienda Pública, del Sector Público Instrumental y de Subvenciones, ¿cuál de las siguientes afirmaciones NO sería una infracción?",,
574,NUMERO_SIMPLE,Ley 1/2015,106,"Señale la opción CORRECTA. De acuerdo con el artículo 106 de la Ley 1/2015 de, 6 de febrero, de Hacienda Pública, del Sector Público Instrumental y de Subvenciones, en los supuestos en los que, con arreglo a lo establecido en las disposiciones aplicables, la función interventora fuera preceptiva y se hubiese omitido, el órgano de la Intervención de la Generalitat que tenga conocimiento de la misma procederá al examen del expediente:",,
580,NUMERO_SIMPLE,Ley 13/2010,4,"Señale la opción INCORRECTA. Según el artículo 4 de la Ley 13/2010, de 23 de noviembre, de la Generalitat, de Protección Civil y Gestión de Emergencias, los ciudadanos tienen derecho a:",,
582,NUMERO_SIMPLE,Ley 2/2009,4,"Según el artículo 4 de la Ley 2/2009, de 14 de abril, de la Generalitat, de Coordinación del Sistema Valenciano de Investigación Científica y Desarrollo Tecnológico, ¿cuál de los siguientes NO es un agente que forma parte del Marco de Investigación y Desarrollo Tecnológico de la Comunitat Valenciana (MIDESTE)?",,
583,NUMERO_SIMPLE,Ley 6/1998,1,"Según el artículo 1 de la Ley 6/1998, de 22 de junio, de Ordenación Farmacéutica de la Comunidad Valenciana, ¿cuál de los siguientes NO es un establecimiento en el cual se pueda prestar atención farmacéutica primaria?",,
616,NUMERO_SIMPLE,Ley 5/1983,6,"Señale cuál de las siguientes NO es causa de cese de los consellers, según la Ley 5/1983, de 30 de diciembre, del Consell:",,
618,NUMERO_SIMPLE,Ley 5/1983,32,"Según la jerarquía establecida en el artículo 32 de la Ley 5/1983, de 30 de diciembre, del Consell, ¿qué normas se incardinan entre los Decretos del President y las Órdenes de las Consellerias?",,
622,NUMERO_SIMPLE,Ley 10/1994,10,"¿En cuál de los siguientes casos deberá ser consultado preceptivamente el Consell Jurídic Consultiu de la Comunitat Valenciana, según el artículo 10 de la Ley 10/1994, de 19 de diciembre, de su creación?",,
631,NUMERO_SIMPLE,Ley Orgánica 3/2007,51,"Señale la opción CORRECTA. Según el artículo 51 de la Ley Orgánica 3/2007, de 22 de marzo, para la igualdad efectiva de mujeres y hombres, las Administraciones públicas, en el ámbito de sus respectivas competencias y en aplicación del principio de igualdad entre mujeres y hombres, deberán:",,
642,NUMERO_SIMPLE,Constitución Española,14,"- De los siguientes enunciados extraídos de la Constitución Española de 1978, señale la opción incorrecta:",,
643,NUMERO_SIMPLE,Constitución Española,136,"- De los siguientes enunciados extraídos de la Constitución Española de 1978, señale la opción correcta:",,
644,NUMERO_SIMPLE,Constitución Española,135,"- De acuerdo con el artículo 135, apartado 3, de la Constitución Española de 1978, señale la opción correcta:",,
648,NUMERO_SIMPLE,Ley 1/1987,2,"- De acuerdo con la regulación establecida en el artículo 2 de la Ley 1/1987, de 31 de marzo, Electoral Valenciana, señale la opción correcta:",,
653,NUMERO_SIMPLE,Ley 5/1983,2,"- Según el artículo 2, apartado 2, de la Ley 5/1983, de 30 de diciembre, del Consell, después de cada renovación de Les Corts, y en los otros casos en los que así proceda:",,
654,NUMERO_SIMPLE,Constitución Española,135,"- De acuerdo con el artículo 135 de la Constitución Española de 1978, señale cuál de los siguientes enunciados es correcto:",,
657,NUMERO_SIMPLE,Ley Orgánica 3/2007,24,"- Según el artículo 24 de la Ley Orgánica 3/2007, de 22 de marzo, para la igualdad efectiva de mujeres y hombres, las administraciones educativas desarrollarán, en el ámbito de sus respectivas competencias, una serie de actuaciones. Señale cuál de los siguientes enunciados es el incorrecto:",,
658,NUMERO_SIMPLE,Ley Orgánica 3/2007,14,"- Indique cuál de los siguientes criterios generales de actuación de los poderes públicos es el incorrecto a tenor de lo regulado en el artículo 14 de la Ley Orgánica 3/2007 de, 22 de marzo, para la igualdad efectiva de mujeres y hombres:",,
659,NUMERO_SIMPLE,Ley 9/2003,20,"- Señale la opción incorrecta. Según lo dispuesto en el artículo 20 de la Ley 9/2003, de 2 de abril, de la Generalitat, para la igualdad entre mujeres y hombres, por el que se regulan los planes de igualdad en las empresas:",,
660,NUMERO_SIMPLE,Ley Orgánica 1/2004,6,"- Señale la opción correcta. Según lo dispuesto en el artículo 6 de la Ley Orgánica 1/2004, de 28 de diciembre, de medidas de protección integral contra la violencia de género:",,
661,NUMERO_SIMPLE,Ley Orgánica 1/2004,20,"- Señale la opción incorrecta. El artículo 20 de la Ley Orgánica 1/2004, de 28 de diciembre, de medidas de protección integral contra la violencia de género, establece que:",,
663,NUMERO_SIMPLE,Ley 1/2022,2,"- De acuerdo con lo previsto en el artículo 2 de la Ley 1/2022, de 13 de abril, de Transparencia y Buen Gobierno de la Comunitat Valenciana, el principio general de “veracidad” consiste en:",,
665,NUMERO_SIMPLE,Constitución Española,155,"- De acuerdo con el artículo 155 de la Constitución Española de 1978, si una Comunidad Autónoma no cumpliere las obligaciones que la Constitución u otras leyes le impongan, o actuare de forma que atente gravemente al interés general de España:",,
668,NUMERO_CON_APARTADO,Ley orgánica 3/2007,53.2,"- De acuerdo con la Ley orgánica 3/2007, de 22 de marzo, para la igualdad efectiva de mujeres y hombres, señale la respuesta correcta:",,
680,NUMERO_SIMPLE,Ley 4/2021,3,"- Según la Ley 4/2021, de 16 de abril, de la Función Pública Valenciana, señale cuál de las siguientes aseveraciones es la correcta:",,
683,NUMERO_SIMPLE,Ley 39/2015,5,"- De acuerdo con lo dispuesto en el artículo 5 de la Ley 39/2015, de 1 de octubre, del Procedimiento Administrativo Común de las Administraciones Públicas, en el que se regula la figura de la representación, señale la respuesta correcta:",,
684,NUMERO_SIMPLE,Ley 39/2015,22,"- De acuerdo con lo dispuesto en el artículo 22 de la Ley 39/2015, de 1 de octubre, del Procedimiento Administrativo Común de las Administraciones Públicas, ¿qué causa de las siguientes suspenderá necesariamente el plazo máximo legal para resolver un procedimiento y notificar la resolución?",,
685,NUMERO_SIMPLE,Ley 39/2015,56,"- De acuerdo con lo dispuesto en el Título III de la Ley 39/2015, de 1 de octubre, del Procedimiento Administrativo Común de las Administraciones Públicas, señale la respuesta incorrecta:",,
688,NUMERO_SIMPLE,Ley 39/2015,89,"- De acuerdo con lo indicado expresamente en el artículo 89 de la Ley 39/2015, de 1 de octubre, del Procedimiento Administrativo Común de las Administraciones Públicas, señale la respuesta incorrecta:",,
691,NUMERO_CON_APARTADO,Ley 38/2003,24.1,"- Según lo previsto en el artículo 24.1 de la Ley 38/2003, de 17 de noviembre, General de Subvenciones:",,
692,NUMERO_CON_APARTADO,Ley 1/2015,169.1,"- Señale la respuesta correcta. De acuerdo con lo previsto en el artículo 169.1 de la Ley 1/2015, de 6 de febrero, de Hacienda Pública, del Sector Público Instrumental y de Subvenciones:",,
693,NUMERO_CON_APARTADO,Ley 38/2003,22.2,"- De acuerdo con lo dispuesto en el artículo 22.2 de la Ley 38/2003, de 17 de noviembre, General de Subvenciones, podrán concederse de forma directa las siguientes subvenciones:",,
694,NUMERO_SIMPLE,Ley 1/2015,165,"- Señale la respuesta correcta. Conforme a lo señalado en el artículo 165, apartado 1, de la Ley 1/2015, de 6 de febrero, de Hacienda Pública, del Sector Público Instrumental y de Subvenciones:",,
697,NUMERO_SIMPLE,Ley 9/2017,267,"- De acuerdo con el artículo 267 de la Ley 9/2017, de 8 de noviembre, de Contratos del Sector Público, señale cuál de los siguientes enunciados es incorrecto:",,
708,NUMERO_SIMPLE,Ley 4/2021,174,"- De acuerdo con el artículo 174 de la Ley 4/2021, de 16 de abril, de la Función Pública Valenciana, una sanción por falta grave al personal funcionario público no podrá ser:",,
712,NUMERO_SIMPLE,Ley 8/2023,47,"- De acuerdo con la Ley 8/2023, de 27 de diciembre, de presupuestos de la Generalitat para el ejercicio 2024, es competencia de la Conselleria de Hacienda, Economía y Administración Pública autorizar las siguientes modificaciones presupuestarias:",,
714,NUMERO_SIMPLE,Ley 1/2015,96,"- De acuerdo con la Ley 1/2015, de 6 de febrero, de Hacienda Pública, del Sector Público Instrumental y de Subvenciones, señale la respuesta incorrecta:",,
721,NUMERO_SIMPLE,Ley 1/2015,97,"- Señale el enunciado correcto. De acuerdo con el artículo 97 de la Ley 1/2015, de 6 de febrero, de Hacienda Pública, del Sector Público Instrumental y de Subvenciones:",,
723,NUMERO_CON_APARTADO,Ley orgánica 3/2018,12.5,"- De acuerdo con lo establecido en la Ley orgánica 3/2018, de 5 de diciembre, de Protección de Datos Personales y garantía de los derechos digitales, señale la respuesta correcta:",,
725,NUMERO_SIMPLE,Decreto 176/2014,9,"- Según el Decreto del Consell 176/2014, de 10 de octubre, por el que se regula los convenios que suscriba la Generalitat y su registro, señale la opción incorrecta:",,
730,NUMERO_SIMPLE,Ley 4/2021,183,"- De acuerdo con lo regulado en el artículo 183, incluido en el Título XI de la Ley 4/2021, de 16 de abril, de la Función Pública Valenciana, señale cuál de estos enunciados es el correcto:",,
734,NUMERO_SIMPLE,Ley 40/2015,32,"- De acuerdo con el artículo 32 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, sobre responsabilidad patrimonial de las Administraciones Públicas, señale la opción incorrecta:",,
736,NUMERO_SIMPLE,Ley 4/2021,65,"- De acuerdo con el artículo 65, apartado 2, de la Ley 4/2021, de 16 de abril, de la Función Pública Valenciana, referido al sistema de oposición como sistema ordinario y preferente de selección de personal empleado, señale cuál de las siguientes aseveraciones es la correcta:",,
744,NUMERO_SIMPLE,Ley 39/2015,52,"Señale la respuesta correcta. Según el artículo 52 de la Ley 39/2015, de 1 de octubre, del procedimiento administrativo común de las administraciones públicas, el acto de convalidación de los actos administrativos producirá su efecto:",,
748,NUMERO_SIMPLE,Ley 39/2015,117,"Señale la respuesta correcta. Según el artículo 117 de la Ley 39/2015, de 1 de octubre, del procedimiento administrativo común de las administraciones públicas, en relación con la suspensión de la ejecución del acto impugnado:",,
751,NUMERO_SIMPLE,Ley 40/2015,5,"Señale la respuesta correcta. Según el artículo 5 de la Ley 40/2015, de 1 de octubre, de régimen jurídico del sector público, la creación de un órgano administrativo:",,
762,NUMERO_SIMPLE,Ley 9/2017,26,"Señale la respuesta correcta. Según el artículo 26 de la Ley 9/2017, de 8 de noviembre, de contratos del sector público, los contratos privados que celebren las administraciones públicas se regirán:",,
764,NUMERO_SIMPLE,Ley 9/2017,9,"Señale la respuesta correcta. Según el artículo 9 de la Ley 9/2017, de 8 de noviembre, de contratos del sector público, los contratos de compraventa, donación, permuta, arrendamiento y demás negocios jurídicos análogos sobre bienes inmuebles, valores negociables y propiedades incorporales, a no ser que recaigan sobre programas de ordenador y deban ser calificados como contratos de suministro o servicios, tendrán siempre el carácter de contratos:",,
769,NUMERO_SIMPLE,Ley 9/2017,62,"Señale la respuesta correcta. Según el artículo 62 de la Ley 9/2017, de 8 de noviembre, de contratos del sector público, ¿a quién corresponderá supervisar la ejecución del contrato y adoptar las decisiones y dictar las instrucciones necesarias con el fin de asegurar la correcta realización de la prestación pactada?",,
